#   residuetype  phi  psi  counts  
0	-175	60	1
0	-175	65	0
0	-175	70	0
0	-175	75	0
0	-175	80	0
0	-175	85	0
0	-175	90	0
0	-175	95	0
0	-175	100	1
0	-175	105	0
0	-175	110	3
0	-175	115	1
0	-175	120	3
0	-175	125	3
0	-175	130	2
0	-175	135	5
0	-175	140	16
0	-175	145	16
0	-175	150	26
0	-175	155	38
0	-175	160	45
0	-175	165	35
0	-175	170	21
0	-175	175	10
0	-170	-180	21
0	-170	-175	5
0	-170	-170	3
0	-170	-165	1
0	-170	-160	1
0	-170	-155	0
0	-170	-150	0
0	-170	-145	1
0	-170	-140	0
0	-170	-135	0
0	-170	-130	0
0	-170	-125	0
0	-170	-120	0
0	-170	-115	0
0	-170	-110	0
0	-170	-105	0
0	-170	-100	0
0	-170	-95	0
0	-170	-90	0
0	-170	-85	0
0	-170	-80	0
0	-170	-75	0
0	-170	-70	0
0	-170	-65	0
0	-170	-60	0
0	-170	-55	0
0	-170	-50	0
0	-170	-45	0
0	-170	-40	0
0	-170	-35	0
0	-170	-30	0
0	-170	-25	0
0	-170	-20	0
0	-170	-15	0
0	-170	-10	0
0	-170	-5	1
0	-170	0	0
0	-170	5	0
0	-170	10	0
0	-170	15	0
0	-170	20	0
0	-170	25	0
0	-170	30	1
0	-170	35	0
0	-170	40	0
0	-170	45	0
0	-170	50	0
0	-170	55	1
0	-170	60	1
0	-170	65	4
0	-170	70	0
0	-170	75	1
0	-170	80	2
0	-170	85	0
0	-170	90	2
0	-170	95	0
0	-170	100	2
0	-170	105	1
0	-170	110	2
0	-170	115	1
0	-170	120	0
0	-170	125	8
0	-170	130	9
0	-170	135	11
0	-170	140	24
0	-170	145	52
0	-170	150	83
0	-170	155	137
0	-170	160	109
0	-170	165	90
0	-170	170	56
0	-170	175	22
0	-165	-180	16
0	-165	-175	12
0	-165	-170	2
0	-165	-165	0
0	-165	-160	0
0	-165	-155	1
0	-165	-150	0
0	-165	-145	0
0	-165	-140	0
0	-165	-135	1
0	-165	-130	0
0	-165	-125	0
0	-165	-120	0
0	-165	-115	0
0	-165	-110	1
0	-165	-105	0
0	-165	-100	0
0	-165	-95	0
0	-165	-90	1
0	-165	-85	0
0	-165	-80	0
0	-165	-75	0
0	-165	-70	0
0	-165	-65	1
0	-165	-60	1
0	-165	-55	1
0	-165	-50	0
0	-165	-45	0
0	-165	-40	0
0	-165	-35	0
0	-165	-30	0
0	-165	-25	0
0	-165	-20	0
0	-165	-15	0
0	-165	-10	0
0	-165	-5	0
0	-165	0	1
0	-165	5	0
0	-165	10	0
0	-165	15	1
0	-165	20	1
0	-165	25	1
0	-165	30	0
0	-165	35	2
0	-165	40	1
0	-165	45	2
0	-165	50	3
0	-165	55	2
0	-165	60	5
0	-165	65	4
0	-165	70	6
0	-165	75	2
0	-165	80	4
0	-165	85	4
0	-165	90	2
0	-165	95	0
0	-165	100	5
0	-165	105	8
0	-165	110	4
0	-165	115	6
0	-165	120	5
0	-165	125	12
0	-165	130	26
0	-165	135	32
0	-165	140	51
0	-165	145	144
0	-165	150	213
0	-165	155	261
0	-165	160	208
0	-165	165	128
0	-165	170	58
0	-165	175	37
0	-160	-180	21
0	-160	-175	8
0	-160	-170	5
0	-160	-165	0
0	-160	-160	3
0	-160	-155	2
0	-160	-150	1
0	-160	-145	0
0	-160	-140	1
0	-160	-135	2
0	-160	-130	0
0	-160	-125	1
0	-160	-120	1
0	-160	-115	0
0	-160	-110	1
0	-160	-105	0
0	-160	-100	0
0	-160	-95	0
0	-160	-90	0
0	-160	-85	0
0	-160	-80	0
0	-160	-75	1
0	-160	-70	0
0	-160	-65	0
0	-160	-60	0
0	-160	-55	0
0	-160	-50	0
0	-160	-45	0
0	-160	-40	0
0	-160	-35	0
0	-160	-30	0
0	-160	-25	0
0	-160	-20	1
0	-160	-15	1
0	-160	-10	1
0	-160	-5	1
0	-160	0	1
0	-160	5	1
0	-160	10	0
0	-160	15	0
0	-160	20	0
0	-160	25	2
0	-160	30	0
0	-160	35	1
0	-160	40	5
0	-160	45	1
0	-160	50	4
0	-160	55	4
0	-160	60	6
0	-160	65	7
0	-160	70	9
0	-160	75	13
0	-160	80	1
0	-160	85	2
0	-160	90	3
0	-160	95	3
0	-160	100	3
0	-160	105	5
0	-160	110	4
0	-160	115	8
0	-160	120	14
0	-160	125	28
0	-160	130	43
0	-160	135	62
0	-160	140	137
0	-160	145	209
0	-160	150	301
0	-160	155	300
0	-160	160	254
0	-160	165	163
0	-160	170	89
0	-160	175	33
0	-155	-180	16
0	-155	-175	9
0	-155	-170	3
0	-155	-165	3
0	-155	-160	1
0	-155	-155	2
0	-155	-150	2
0	-155	-145	1
0	-155	-140	0
0	-155	-135	1
0	-155	-130	0
0	-155	-125	2
0	-155	-120	2
0	-155	-115	1
0	-155	-110	1
0	-155	-105	0
0	-155	-100	0
0	-155	-95	0
0	-155	-90	1
0	-155	-85	0
0	-155	-80	2
0	-155	-75	0
0	-155	-70	0
0	-155	-65	0
0	-155	-60	0
0	-155	-55	1
0	-155	-50	1
0	-155	-45	1
0	-155	-40	0
0	-155	-35	1
0	-155	-30	0
0	-155	-25	0
0	-155	-20	1
0	-155	-15	0
0	-155	-10	0
0	-155	-5	0
0	-155	0	0
0	-155	5	1
0	-155	10	0
0	-155	15	1
0	-155	20	1
0	-155	25	0
0	-155	30	2
0	-155	35	3
0	-155	40	4
0	-155	45	5
0	-155	50	10
0	-155	55	6
0	-155	60	17
0	-155	65	11
0	-155	70	13
0	-155	75	7
0	-155	80	4
0	-155	85	2
0	-155	90	7
0	-155	95	6
0	-155	100	3
0	-155	105	8
0	-155	110	13
0	-155	115	22
0	-155	120	23
0	-155	125	47
0	-155	130	80
0	-155	135	111
0	-155	140	176
0	-155	145	289
0	-155	150	340
0	-155	155	318
0	-155	160	241
0	-155	165	129
0	-155	170	65
0	-155	175	40
0	-150	-180	19
0	-150	-175	9
0	-150	-170	5
0	-150	-165	3
0	-150	-160	2
0	-150	-155	1
0	-150	-150	2
0	-150	-145	0
0	-150	-140	5
0	-150	-135	0
0	-150	-130	1
0	-150	-125	3
0	-150	-120	1
0	-150	-115	1
0	-150	-110	1
0	-150	-105	1
0	-150	-100	0
0	-150	-95	0
0	-150	-90	0
0	-150	-85	0
0	-150	-80	1
0	-150	-75	0
0	-150	-70	0
0	-150	-65	1
0	-150	-60	2
0	-150	-55	0
0	-150	-50	1
0	-150	-45	1
0	-150	-40	1
0	-150	-35	1
0	-150	-30	0
0	-150	-25	0
0	-150	-20	0
0	-150	-15	3
0	-150	-10	4
0	-150	-5	0
0	-150	0	0
0	-150	5	0
0	-150	10	2
0	-150	15	0
0	-150	20	8
0	-150	25	6
0	-150	30	2
0	-150	35	7
0	-150	40	5
0	-150	45	7
0	-150	50	5
0	-150	55	13
0	-150	60	11
0	-150	65	19
0	-150	70	16
0	-150	75	10
0	-150	80	7
0	-150	85	6
0	-150	90	6
0	-150	95	10
0	-150	100	10
0	-150	105	20
0	-150	110	17
0	-150	115	16
0	-150	120	35
0	-150	125	46
0	-150	130	70
0	-150	135	132
0	-150	140	227
0	-150	145	264
0	-150	150	341
0	-150	155	289
0	-150	160	208
0	-150	165	108
0	-150	170	72
0	-150	175	28
0	-145	-180	14
0	-145	-175	2
0	-145	-170	4
0	-145	-165	1
0	-145	-160	0
0	-145	-155	1
0	-145	-150	0
0	-145	-145	2
0	-145	-140	0
0	-145	-135	0
0	-145	-130	1
0	-145	-125	1
0	-145	-120	2
0	-145	-115	2
0	-145	-110	1
0	-145	-105	1
0	-145	-100	1
0	-145	-95	0
0	-145	-90	0
0	-145	-85	1
0	-145	-80	1
0	-145	-75	0
0	-145	-70	1
0	-145	-65	1
0	-145	-60	0
0	-145	-55	3
0	-145	-50	2
0	-145	-45	2
0	-145	-40	0
0	-145	-35	4
0	-145	-30	1
0	-145	-25	5
0	-145	-20	3
0	-145	-15	1
0	-145	-10	1
0	-145	-5	3
0	-145	0	3
0	-145	5	4
0	-145	10	5
0	-145	15	4
0	-145	20	7
0	-145	25	7
0	-145	30	4
0	-145	35	10
0	-145	40	11
0	-145	45	15
0	-145	50	10
0	-145	55	11
0	-145	60	13
0	-145	65	15
0	-145	70	12
0	-145	75	22
0	-145	80	11
0	-145	85	9
0	-145	90	10
0	-145	95	8
0	-145	100	12
0	-145	105	9
0	-145	110	21
0	-145	115	31
0	-145	120	32
0	-145	125	69
0	-145	130	95
0	-145	135	149
0	-145	140	192
0	-145	145	247
0	-145	150	261
0	-145	155	227
0	-145	160	142
0	-145	165	72
0	-145	170	49
0	-145	175	20
0	-140	-180	8
0	-140	-175	4
0	-140	-170	4
0	-140	-165	1
0	-140	-160	2
0	-140	-155	0
0	-140	-150	1
0	-140	-145	0
0	-140	-140	1
0	-140	-135	3
0	-140	-130	0
0	-140	-125	1
0	-140	-120	3
0	-140	-115	2
0	-140	-110	2
0	-140	-105	1
0	-140	-100	1
0	-140	-95	1
0	-140	-90	1
0	-140	-85	0
0	-140	-80	1
0	-140	-75	1
0	-140	-70	3
0	-140	-65	0
0	-140	-60	1
0	-140	-55	4
0	-140	-50	0
0	-140	-45	0
0	-140	-40	2
0	-140	-35	3
0	-140	-30	3
0	-140	-25	4
0	-140	-20	4
0	-140	-15	3
0	-140	-10	3
0	-140	-5	3
0	-140	0	9
0	-140	5	8
0	-140	10	10
0	-140	15	5
0	-140	20	14
0	-140	25	12
0	-140	30	6
0	-140	35	6
0	-140	40	8
0	-140	45	9
0	-140	50	7
0	-140	55	9
0	-140	60	14
0	-140	65	20
0	-140	70	18
0	-140	75	14
0	-140	80	17
0	-140	85	13
0	-140	90	6
0	-140	95	6
0	-140	100	11
0	-140	105	17
0	-140	110	23
0	-140	115	23
0	-140	120	53
0	-140	125	64
0	-140	130	99
0	-140	135	167
0	-140	140	201
0	-140	145	216
0	-140	150	239
0	-140	155	172
0	-140	160	90
0	-140	165	80
0	-140	170	36
0	-140	175	10
0	-135	-180	7
0	-135	-175	8
0	-135	-170	2
0	-135	-165	1
0	-135	-160	1
0	-135	-155	3
0	-135	-150	1
0	-135	-145	0
0	-135	-140	1
0	-135	-135	0
0	-135	-130	2
0	-135	-125	2
0	-135	-120	2
0	-135	-115	1
0	-135	-110	0
0	-135	-105	1
0	-135	-100	1
0	-135	-95	0
0	-135	-90	0
0	-135	-85	0
0	-135	-80	2
0	-135	-75	2
0	-135	-70	0
0	-135	-65	2
0	-135	-60	2
0	-135	-55	2
0	-135	-50	1
0	-135	-45	2
0	-135	-40	4
0	-135	-35	5
0	-135	-30	2
0	-135	-25	2
0	-135	-20	7
0	-135	-15	3
0	-135	-10	7
0	-135	-5	2
0	-135	0	6
0	-135	5	4
0	-135	10	5
0	-135	15	16
0	-135	20	14
0	-135	25	10
0	-135	30	15
0	-135	35	10
0	-135	40	12
0	-135	45	6
0	-135	50	16
0	-135	55	5
0	-135	60	14
0	-135	65	16
0	-135	70	17
0	-135	75	20
0	-135	80	15
0	-135	85	15
0	-135	90	8
0	-135	95	1
0	-135	100	14
0	-135	105	23
0	-135	110	27
0	-135	115	53
0	-135	120	61
0	-135	125	85
0	-135	130	113
0	-135	135	177
0	-135	140	196
0	-135	145	213
0	-135	150	173
0	-135	155	135
0	-135	160	71
0	-135	165	54
0	-135	170	24
0	-135	175	20
0	-130	-180	3
0	-130	-175	3
0	-130	-170	4
0	-130	-165	1
0	-130	-160	3
0	-130	-155	0
0	-130	-150	0
0	-130	-145	2
0	-130	-140	0
0	-130	-135	0
0	-130	-130	0
0	-130	-125	1
0	-130	-120	1
0	-130	-115	1
0	-130	-110	0
0	-130	-105	1
0	-130	-100	0
0	-130	-95	2
0	-130	-90	0
0	-130	-85	0
0	-130	-80	2
0	-130	-75	1
0	-130	-70	2
0	-130	-65	3
0	-130	-60	5
0	-130	-55	3
0	-130	-50	3
0	-130	-45	1
0	-130	-40	4
0	-130	-35	3
0	-130	-30	2
0	-130	-25	7
0	-130	-20	6
0	-130	-15	7
0	-130	-10	4
0	-130	-5	8
0	-130	0	11
0	-130	5	13
0	-130	10	16
0	-130	15	16
0	-130	20	11
0	-130	25	18
0	-130	30	10
0	-130	35	16
0	-130	40	9
0	-130	45	5
0	-130	50	6
0	-130	55	4
0	-130	60	18
0	-130	65	12
0	-130	70	19
0	-130	75	20
0	-130	80	15
0	-130	85	14
0	-130	90	4
0	-130	95	15
0	-130	100	12
0	-130	105	21
0	-130	110	30
0	-130	115	49
0	-130	120	70
0	-130	125	83
0	-130	130	154
0	-130	135	163
0	-130	140	177
0	-130	145	178
0	-130	150	127
0	-130	155	111
0	-130	160	57
0	-130	165	42
0	-130	170	16
0	-130	175	11
0	-125	-180	8
0	-125	-175	9
0	-125	-170	1
0	-125	-165	5
0	-125	-160	0
0	-125	-155	1
0	-125	-150	2
0	-125	-145	2
0	-125	-140	2
0	-125	-135	1
0	-125	-130	1
0	-125	-125	2
0	-125	-120	1
0	-125	-115	3
0	-125	-110	0
0	-125	-105	2
0	-125	-100	2
0	-125	-95	1
0	-125	-90	1
0	-125	-85	3
0	-125	-80	2
0	-125	-75	3
0	-125	-70	1
0	-125	-65	1
0	-125	-60	4
0	-125	-55	6
0	-125	-50	3
0	-125	-45	4
0	-125	-40	3
0	-125	-35	7
0	-125	-30	4
0	-125	-25	4
0	-125	-20	8
0	-125	-15	9
0	-125	-10	12
0	-125	-5	19
0	-125	0	12
0	-125	5	10
0	-125	10	20
0	-125	15	14
0	-125	20	26
0	-125	25	23
0	-125	30	10
0	-125	35	17
0	-125	40	3
0	-125	45	5
0	-125	50	7
0	-125	55	7
0	-125	60	8
0	-125	65	8
0	-125	70	11
0	-125	75	14
0	-125	80	14
0	-125	85	8
0	-125	90	7
0	-125	95	17
0	-125	100	26
0	-125	105	26
0	-125	110	27
0	-125	115	66
0	-125	120	75
0	-125	125	101
0	-125	130	144
0	-125	135	174
0	-125	140	198
0	-125	145	155
0	-125	150	112
0	-125	155	76
0	-125	160	42
0	-125	165	27
0	-125	170	9
0	-125	175	11
0	-120	-180	6
0	-120	-175	3
0	-120	-170	1
0	-120	-165	1
0	-120	-160	0
0	-120	-155	1
0	-120	-150	2
0	-120	-145	2
0	-120	-140	1
0	-120	-135	0
0	-120	-130	0
0	-120	-125	0
0	-120	-120	2
0	-120	-115	3
0	-120	-110	0
0	-120	-105	0
0	-120	-100	2
0	-120	-95	1
0	-120	-90	0
0	-120	-85	0
0	-120	-80	1
0	-120	-75	1
0	-120	-70	0
0	-120	-65	0
0	-120	-60	2
0	-120	-55	2
0	-120	-50	8
0	-120	-45	3
0	-120	-40	4
0	-120	-35	4
0	-120	-30	12
0	-120	-25	8
0	-120	-20	7
0	-120	-15	8
0	-120	-10	16
0	-120	-5	18
0	-120	0	15
0	-120	5	18
0	-120	10	18
0	-120	15	17
0	-120	20	16
0	-120	25	13
0	-120	30	15
0	-120	35	11
0	-120	40	4
0	-120	45	1
0	-120	50	2
0	-120	55	2
0	-120	60	3
0	-120	65	1
0	-120	70	5
0	-120	75	4
0	-120	80	7
0	-120	85	5
0	-120	90	19
0	-120	95	15
0	-120	100	17
0	-120	105	42
0	-120	110	36
0	-120	115	56
0	-120	120	84
0	-120	125	117
0	-120	130	127
0	-120	135	162
0	-120	140	178
0	-120	145	151
0	-120	150	103
0	-120	155	70
0	-120	160	51
0	-120	165	21
0	-120	170	20
0	-120	175	16
0	-115	-180	5
0	-115	-175	2
0	-115	-170	2
0	-115	-165	0
0	-115	-160	2
0	-115	-155	2
0	-115	-150	0
0	-115	-145	0
0	-115	-140	1
0	-115	-135	0
0	-115	-130	0
0	-115	-125	1
0	-115	-120	1
0	-115	-115	0
0	-115	-110	0
0	-115	-105	2
0	-115	-100	0
0	-115	-95	1
0	-115	-90	1
0	-115	-85	1
0	-115	-80	0
0	-115	-75	1
0	-115	-70	2
0	-115	-65	4
0	-115	-60	5
0	-115	-55	4
0	-115	-50	3
0	-115	-45	12
0	-115	-40	12
0	-115	-35	11
0	-115	-30	12
0	-115	-25	14
0	-115	-20	9
0	-115	-15	18
0	-115	-10	20
0	-115	-5	27
0	-115	0	24
0	-115	5	29
0	-115	10	36
0	-115	15	30
0	-115	20	18
0	-115	25	20
0	-115	30	11
0	-115	35	10
0	-115	40	5
0	-115	45	4
0	-115	50	1
0	-115	55	1
0	-115	60	3
0	-115	65	2
0	-115	70	5
0	-115	75	3
0	-115	80	5
0	-115	85	7
0	-115	90	11
0	-115	95	14
0	-115	100	28
0	-115	105	37
0	-115	110	56
0	-115	115	64
0	-115	120	98
0	-115	125	117
0	-115	130	156
0	-115	135	146
0	-115	140	136
0	-115	145	128
0	-115	150	94
0	-115	155	50
0	-115	160	49
0	-115	165	28
0	-115	170	18
0	-115	175	15
0	-110	-180	6
0	-110	-175	4
0	-110	-170	1
0	-110	-165	0
0	-110	-160	1
0	-110	-155	2
0	-110	-150	0
0	-110	-145	1
0	-110	-140	0
0	-110	-135	0
0	-110	-130	2
0	-110	-125	0
0	-110	-120	1
0	-110	-115	0
0	-110	-110	2
0	-110	-105	0
0	-110	-100	1
0	-110	-95	1
0	-110	-90	0
0	-110	-85	0
0	-110	-80	1
0	-110	-75	1
0	-110	-70	1
0	-110	-65	1
0	-110	-60	2
0	-110	-55	3
0	-110	-50	4
0	-110	-45	8
0	-110	-40	12
0	-110	-35	12
0	-110	-30	21
0	-110	-25	21
0	-110	-20	25
0	-110	-15	24
0	-110	-10	29
0	-110	-5	37
0	-110	0	41
0	-110	5	47
0	-110	10	40
0	-110	15	32
0	-110	20	24
0	-110	25	22
0	-110	30	8
0	-110	35	8
0	-110	40	2
0	-110	45	4
0	-110	50	2
0	-110	55	2
0	-110	60	2
0	-110	65	1
0	-110	70	3
0	-110	75	1
0	-110	80	4
0	-110	85	8
0	-110	90	10
0	-110	95	24
0	-110	100	28
0	-110	105	29
0	-110	110	52
0	-110	115	76
0	-110	120	91
0	-110	125	100
0	-110	130	131
0	-110	135	138
0	-110	140	117
0	-110	145	115
0	-110	150	67
0	-110	155	55
0	-110	160	40
0	-110	165	30
0	-110	170	14
0	-110	175	13
0	-105	-180	4
0	-105	-175	3
0	-105	-170	4
0	-105	-165	5
0	-105	-160	0
0	-105	-155	1
0	-105	-150	2
0	-105	-145	0
0	-105	-140	0
0	-105	-135	1
0	-105	-130	5
0	-105	-125	0
0	-105	-120	0
0	-105	-115	1
0	-105	-110	2
0	-105	-105	1
0	-105	-100	1
0	-105	-95	2
0	-105	-90	1
0	-105	-85	3
0	-105	-80	4
0	-105	-75	1
0	-105	-70	3
0	-105	-65	1
0	-105	-60	5
0	-105	-55	6
0	-105	-50	7
0	-105	-45	16
0	-105	-40	23
0	-105	-35	19
0	-105	-30	20
0	-105	-25	38
0	-105	-20	38
0	-105	-15	31
0	-105	-10	39
0	-105	-5	67
0	-105	0	71
0	-105	5	81
0	-105	10	61
0	-105	15	39
0	-105	20	25
0	-105	25	13
0	-105	30	13
0	-105	35	4
0	-105	40	1
0	-105	45	4
0	-105	50	4
0	-105	55	2
0	-105	60	2
0	-105	65	1
0	-105	70	3
0	-105	75	4
0	-105	80	7
0	-105	85	7
0	-105	90	17
0	-105	95	22
0	-105	100	21
0	-105	105	30
0	-105	110	52
0	-105	115	60
0	-105	120	89
0	-105	125	124
0	-105	130	154
0	-105	135	125
0	-105	140	107
0	-105	145	89
0	-105	150	75
0	-105	155	51
0	-105	160	43
0	-105	165	23
0	-105	170	18
0	-105	175	7
0	-100	-180	6
0	-100	-175	2
0	-100	-170	2
0	-100	-165	1
0	-100	-160	1
0	-100	-155	2
0	-100	-150	2
0	-100	-145	1
0	-100	-140	3
0	-100	-135	1
0	-100	-130	0
0	-100	-125	1
0	-100	-120	0
0	-100	-115	0
0	-100	-110	0
0	-100	-105	1
0	-100	-100	0
0	-100	-95	0
0	-100	-90	6
0	-100	-85	0
0	-100	-80	0
0	-100	-75	1
0	-100	-70	2
0	-100	-65	4
0	-100	-60	6
0	-100	-55	6
0	-100	-50	12
0	-100	-45	20
0	-100	-40	25
0	-100	-35	38
0	-100	-30	48
0	-100	-25	29
0	-100	-20	42
0	-100	-15	58
0	-100	-10	65
0	-100	-5	88
0	-100	0	120
0	-100	5	87
0	-100	10	72
0	-100	15	39
0	-100	20	27
0	-100	25	14
0	-100	30	7
0	-100	35	2
0	-100	40	4
0	-100	45	1
0	-100	50	3
0	-100	55	4
0	-100	60	8
0	-100	65	4
0	-100	70	3
0	-100	75	6
0	-100	80	8
0	-100	85	15
0	-100	90	13
0	-100	95	23
0	-100	100	32
0	-100	105	40
0	-100	110	63
0	-100	115	71
0	-100	120	95
0	-100	125	116
0	-100	130	131
0	-100	135	129
0	-100	140	115
0	-100	145	104
0	-100	150	94
0	-100	155	74
0	-100	160	51
0	-100	165	30
0	-100	170	22
0	-100	175	14
0	-95	-180	7
0	-95	-175	6
0	-95	-170	3
0	-95	-165	3
0	-95	-160	3
0	-95	-155	1
0	-95	-150	2
0	-95	-145	1
0	-95	-140	2
0	-95	-135	1
0	-95	-130	0
0	-95	-125	1
0	-95	-120	1
0	-95	-115	0
0	-95	-110	1
0	-95	-105	1
0	-95	-100	0
0	-95	-95	0
0	-95	-90	2
0	-95	-85	1
0	-95	-80	0
0	-95	-75	0
0	-95	-70	2
0	-95	-65	4
0	-95	-60	5
0	-95	-55	6
0	-95	-50	13
0	-95	-45	22
0	-95	-40	43
0	-95	-35	51
0	-95	-30	41
0	-95	-25	64
0	-95	-20	73
0	-95	-15	101
0	-95	-10	149
0	-95	-5	198
0	-95	0	187
0	-95	5	119
0	-95	10	67
0	-95	15	33
0	-95	20	12
0	-95	25	9
0	-95	30	3
0	-95	35	5
0	-95	40	8
0	-95	45	7
0	-95	50	6
0	-95	55	11
0	-95	60	10
0	-95	65	19
0	-95	70	17
0	-95	75	19
0	-95	80	21
0	-95	85	14
0	-95	90	23
0	-95	95	17
0	-95	100	26
0	-95	105	40
0	-95	110	62
0	-95	115	86
0	-95	120	78
0	-95	125	98
0	-95	130	122
0	-95	135	118
0	-95	140	125
0	-95	145	114
0	-95	150	92
0	-95	155	84
0	-95	160	64
0	-95	165	31
0	-95	170	22
0	-95	175	10
0	-90	-180	12
0	-90	-175	4
0	-90	-170	3
0	-90	-165	2
0	-90	-160	1
0	-90	-155	2
0	-90	-150	1
0	-90	-145	1
0	-90	-140	2
0	-90	-135	1
0	-90	-130	0
0	-90	-125	1
0	-90	-120	0
0	-90	-115	0
0	-90	-110	0
0	-90	-105	0
0	-90	-100	1
0	-90	-95	1
0	-90	-90	2
0	-90	-85	1
0	-90	-80	4
0	-90	-75	0
0	-90	-70	0
0	-90	-65	4
0	-90	-60	9
0	-90	-55	14
0	-90	-50	28
0	-90	-45	53
0	-90	-40	69
0	-90	-35	69
0	-90	-30	89
0	-90	-25	106
0	-90	-20	107
0	-90	-15	194
0	-90	-10	246
0	-90	-5	255
0	-90	0	210
0	-90	5	109
0	-90	10	46
0	-90	15	22
0	-90	20	14
0	-90	25	3
0	-90	30	2
0	-90	35	4
0	-90	40	5
0	-90	45	6
0	-90	50	11
0	-90	55	27
0	-90	60	24
0	-90	65	44
0	-90	70	35
0	-90	75	16
0	-90	80	14
0	-90	85	19
0	-90	90	18
0	-90	95	20
0	-90	100	36
0	-90	105	48
0	-90	110	62
0	-90	115	69
0	-90	120	79
0	-90	125	98
0	-90	130	126
0	-90	135	141
0	-90	140	113
0	-90	145	131
0	-90	150	114
0	-90	155	87
0	-90	160	91
0	-90	165	54
0	-90	170	28
0	-90	175	18
0	-85	-180	15
0	-85	-175	9
0	-85	-170	1
0	-85	-165	1
0	-85	-160	1
0	-85	-155	0
0	-85	-150	1
0	-85	-145	1
0	-85	-140	0
0	-85	-135	0
0	-85	-130	1
0	-85	-125	0
0	-85	-120	0
0	-85	-115	0
0	-85	-110	1
0	-85	-105	0
0	-85	-100	1
0	-85	-95	0
0	-85	-90	2
0	-85	-85	1
0	-85	-80	1
0	-85	-75	0
0	-85	-70	3
0	-85	-65	2
0	-85	-60	12
0	-85	-55	21
0	-85	-50	36
0	-85	-45	72
0	-85	-40	100
0	-85	-35	114
0	-85	-30	154
0	-85	-25	168
0	-85	-20	227
0	-85	-15	302
0	-85	-10	312
0	-85	-5	292
0	-85	0	172
0	-85	5	54
0	-85	10	21
0	-85	15	7
0	-85	20	5
0	-85	25	5
0	-85	30	0
0	-85	35	3
0	-85	40	3
0	-85	45	9
0	-85	50	15
0	-85	55	36
0	-85	60	48
0	-85	65	44
0	-85	70	50
0	-85	75	58
0	-85	80	29
0	-85	85	22
0	-85	90	21
0	-85	95	21
0	-85	100	24
0	-85	105	37
0	-85	110	43
0	-85	115	62
0	-85	120	78
0	-85	125	115
0	-85	130	129
0	-85	135	136
0	-85	140	153
0	-85	145	166
0	-85	150	156
0	-85	155	128
0	-85	160	111
0	-85	165	51
0	-85	170	26
0	-85	175	24
0	-80	-180	11
0	-80	-175	8
0	-80	-170	1
0	-80	-165	1
0	-80	-160	1
0	-80	-155	0
0	-80	-150	0
0	-80	-145	0
0	-80	-140	0
0	-80	-135	0
0	-80	-130	0
0	-80	-125	0
0	-80	-120	0
0	-80	-115	0
0	-80	-110	1
0	-80	-105	0
0	-80	-100	1
0	-80	-95	2
0	-80	-90	0
0	-80	-85	0
0	-80	-80	0
0	-80	-75	0
0	-80	-70	4
0	-80	-65	8
0	-80	-60	18
0	-80	-55	31
0	-80	-50	71
0	-80	-45	157
